ID,YEAR,MONTH,DATE,TIME,TRAIN_ID,LINE_ID,PLACE_ID,ST1_ID,ST2_ID,DELAY_ID,OPERATOR,CAUSE_ID,DETAIL
585,2023,ธันวาคม,2023-12-24,4.45,,10,1,PK04,,C,NBM,4,"4.45 สถานีสามัคคี (PK04) เกิด Conductor Rail หลุดร่วงจากทางวิ่งลงชั้นพื้นถนน  ส่งผลกระทบต่อการให้บริการ
ตั้งแต่สถานีศูนย์ราชการนนทบุรี (PK01) ถึง สถานีเลี่ยงเมืองปากเกร็ด (PK07) ไม่สามารถเปิดให้บริการได้ 
จึงใช้รูปแบบการเดินรถสำรองดังนี้
สถานีแจ้งวัฒนะ-ปากเกร็ด28 (PK08)-สถานีโทรคมนาคมแห่งชาติ (PK13) เดินรถแบบ Shuttle จำนวน 2 ขบวน Headway 10 นาที
สถานีโทรคมนาคมแห่งชาติ (PK13)-สถานีมีนบุรี (PK30) 
เดินรถแบบ Shortloop จำนวน 8 ขบวน Headway 10 นาที
- ประชาสัมพันธ์ให้ผู้โดยสารรับทราบ
12.00 น.
แจ้งปิดทดลองเดินรถไฟฟ้าทุกสถานีชั่วคราว
เนื่องจากเกิดเหตุการณ์ รางจ่ายกระเเสไฟฟ้าร่วงหล่น เพื่อความปลอดภัย และการตรวจสอบหาสาเหตุโดยละเอียดหากมีความคืบหน้าจะเเจ้งให้ทราบต่อไป
และจะทยอยนำส่งผู้โดยสารที่ติดค้างอยู่ในระบบจนถึงปลายทางให้ครบทุกขบวน และเมื่อไม่มีผู้โดยสารตกค้างในระบบแล้วจะทำการปิดการให้บริการรถไฟฟ้าทุกสถานี ทำการตรวจสอบหาสาเหตุโดยละเอียด"
586,2023,ธันวาคม,2023-12-25,15.36,,6,1,G3,,C,BTS,6,"15.36 BTS (สายสีทอง) จุดสับรางขัดข้องที่จุดกลับรถสถานีปลายทางคลองสาน, ไม่สามารถทำการแก้ไขได้, ศูนย์ควบคุมการเดินปรับรูปแบบการเดินรถ โดยจัดรถไฟฟ้าวิ่งให้บริการระหว่างสถานีกรุงธนบุรีถึงสถานีคลองสาน โดยใช้ชานชาลาฝั่งมุ่งหน้าสถานีปลายทางกรุงธนบุรีด้านเดียวในการรับ-ส่งผู้โดยสาร
16.15 BTS (สายสีทอง) การเดินในสายสีทองสามารถเดินรถได้ตามปกติ
ส่งผลให้เกิดความล่าช้าเป็นเวลา 8 นาที"
587,2023,ธันวาคม,2023-12-25,17.12,,6,2,G1,G2,C,BTS,6,"17.12 BTS (สายสีทอง) จุดสับรางขัดข้องระหว่างสถานีกรุงธนบุรี กับสถานีเจริญนคร ฝั่งมุ่งหน้าสถานีปลายทางคลองสาน, ไม่สามารถทำการแก้ไขได้, ศูนย์ควบคุมการเดินรถปรับรูปแบบการเดินรถ โดยจัดรถไฟฟ้าวิ่งให้บริการระหว่างสถานีกรุงธนบุรีถึงสถานีคลองสาน โดยใช้ชานชาลาฝั่งมุ่งหน้าสถานีปลายทางกรุงธนบุรีด้านเดียวในการรับ-ส่งผู้โดยสาร
18.16 BTS (สายสีทอง) การเดินในสายสีทองสามารถเดินรถได้ตามปกติ
ส่งผลให้เกิดความล่าช้าเป็นเวลา 7 นาที"
588,2023,ธันวาคม,2023-12-26,13.29,,1,2,N24,N23,C,BTS,6,"13.38 BTS จุดสับรางขัดข้องระหว่างสถานีคูคต กับสถานีแยกคปอ. ฝั่งมุ่งหน้าสถานีปลายทางคูคต, ไม่สามารถทำการแก้ไขได้, ศูนย์ควบคุมการเดินรถปรับรูปแบบการเดินรถ โดยจัดรถไฟฟ้าวิ่งให้บริการระหว่างสถานีคูคตถึงสถานีปลายทางเคหะฯ ซึ่งสถานีคูคต และสถานีแยกคปอ.ใช้ชานชาลาฝั่งมุ่งหน้าสถานีปลายทางเคหะฯด้านเดียวในการรับ-ส่งผู้โดยสาร
15.46 BTS จุดสับรางขัดข้องระหว่างสถานีคูคตกับสถานีแยกคปอ. ฝั่งมุ่งหน้าสถานีปลายทางคูคต, ทำการแก้ไขเรียบร้อย, การเดินรถสายสุขุมวิทสามารถเดินรถได้ตามปกติ
ส่งผลให้เกิดความล่าช้าเป็นเวลา 11 นาที"
589,2023,ธันวาคม,2023-12-26,15.16,,2,1,PP25,,C,BTS,10,"15.16 BTS เกิดอุบัติเหตุรถยนต์มีเพลิงไหม้บริเวณใต้สถานีวงเวียนใหญ่ ส่งผลให้มีกลิ่นไหม้ และกลุ่มควันลอยเข้าสถานีจำนวนมาก, จำเป็นต้องปิดสถานีชั่วคราว
15.29 BTS เจ้าหน้าที่ดับเพลิงทำการดับเพลิงเรียบร้อย แต่ยังมีกลุ่มควันลอยขึ้นมาที่ชั้นชานชาลาจำนวนมาก ยังคงปิดสถานีวงเวียนใหญ่ชั่วคราว
15.35 BTS เหตุเพลิงไหม้ที่บริเวณสถานีวงเวียนใหญ่ได้รับการแก้ไขเรียบร้อย, สามารถเปิดสถานีให้บริการ และการเดินรถสายสีลมสามารถเดินรถได้ตามปกติ
ส่งผลให้ไม่มีขบวนรถให้บริการที่สถานีวงเวียนใหญ่เป็นเวลา 19 นาที"
590,2024,มกราคม,2024-01-02,19.13,17,9,1,YL21,,C,EBM,1,"19:13 น.นายสถานีศรีเทพา (YL21) แจ้งว่าล้อประคองรถไฟฟ้า (Guide Wheel) ของขบวนรถหมายเลข 17 หล่นลงพื้นถนนและกระเด็นไปโดนรถยนต์รับจ้างสาธารณะ (แท็กซี่) ในช่วงก่อนเข้าสถานีศรีเทพา (YL21) ฝั่งขาขึ้น (NB) ประมาณ 15 เมตร, รถยนต์รับจ้างสาธารณะ (แท็กซี่) ได้รับความเสียหาย แต่ไม่มีผู้ได้รับบาดเจ็บแต่อย่างใด, จึงทำการถ่ายผู้โดยสาร แล้วนำขบวนรถลงไปตรวจสอบ/แก้ไขที่ศูนย์ซ่อมบำรุง โดยนำขบวนรถหมายเลข 08 ขึ้นให้บริการทดแทนที่สถานีศรี่เอียม (YL17) ฝั่งขาล่อง (SB)"
591,2024,มกราคม,2024-01-03,7.26,EX02,4,2,A4,A3,C,AERA1,1,7:26 น. ขบวน EX02 ขัดข้อง ก่อนเข้าสถานีบ้านทับช้างฝั่งขาออกนอกเมือง ทำการแก้ไขสามารถเคลื่อนที่ได้ขนถ่ายผู้โดยสารออกจากขบวนรถ นำขบวนรถไฟฟ้าให้บริการทดแทน เดินรถได้ตามปกติ
592,2024,มกราคม,2024-01-16,14.3,,10,2,PK04,PK05,C,NBM,6,"14:30 จุดสับราง Track switch หมายเลข 301 ที่จุดกลับรถระหว่างสถานีสามัคคีและสถานีกรมชลประทานขัดข้อง
ทำการปรับรูปแบบการเดินรถเพื่อให้บริการดังนี้

1. สถานีศูนย์ราชการนนทบุรี ถึงสถานีสนามบินน้ำ
เดินรถแบบ ไป-กลับ ฝั่งมุ่งหน้าสถานีมีนบุรี ใช้ขบวนรถ 1 ขบวน ความถี่ 10 นาที
2. สถานีเลี่ยงเมืองปากเกร็ด ถึงสถานีโทรคมนาคม
เดินรถแบบ ไป-กลับ ทั้งสองฝั่ง ใช้ขบวนรถ 2 ขบวน ความถี่ 15 นาที
โดยมีสถานีโทรคมนาคม เป็นสถานีเปลี่ยนถ่ายผู้โดยสาร
3. สถานีโทรคมนาคมแห่งชาติ ถึงสถานีมีนบุรี
เดินรถเป็นวงกลม มีขบวนรถ 10 ขบวน ความถี่ 10 นาที

สถานีสามัคคี ถึงสถานีแยกปากเกร็ด ปิดให้บริการชั่วคราว
ล่าช้าประมาณ 20 นาที
มีการประชาสัมพันธ์ให้ผู้โดยสารทราบ

15.31 ทีมซ่อมบำรุง ได้ทำการแก้ไข Track Switch และตรวจสอบเส้นทำงานจุดสับรางเรียบร้อย สามารถให้บริการได้ตามปกติ"
593,2024,มกราคม,2024-01-17,21.24,,6,2,G1,G2,C,BTS,6,"21.24 BTS (สายสีทอง) จุดสับรางขัดข้องระหว่างสถานีกรุงธนบุรีกับสถานีเจริญนคร ฝั่งมุ่งหน้าสถานีปลายทางคลองสาน, ไม่สามารถทำการแก้ไขได้, ศูนย์ควบคุมการเดินปรับรูปแบบการเดินรถ โดยจัดรถไฟฟ้าวิ่งให้บริการระหว่างสถานีกรุงธนบุรีถึงสถานีคลองสาน โดยใช้ชานชาลาฝั่งมุ่งหน้าสถานีปลายทางกรุงธนบุรีด้านเดียวในการรับ-ส่งผู้โดยสาร
21.58 BTS (สายสีทอง) การเดินในสายสีทองสามารถเดินรถได้ตามปกติ"
594,2024,มกราคม,2024-01-18,19.46,,1,1,E10,,A,BTS,11,"19.46 น. BTS เนื่องจากมีผู้โดยสารชายต่างชาติลงรางฝั่ง EB ที่สถานีบางจาก ฝั่งมุ่งหน้าสถานีปลายทางเคหะฯ และกระโดดจากรางลงไปชั้นพื้นถนน ผู้โดยสารไม่ได้รับบาดเจ็บ, เจ้าหน้าที่รักษาความปลอดภัย Sup.Security และ OI สามารถควบคุมตัวได้, เจ้าหน้าที่ตำรวจนำตัวผู้โดยสารชายไปสถานีตำรวจพระโขนง"
595,2024,มกราคม,2024-01-21,7.2,,2,1,W1,,A,BTS,11,"บีทีเอส ชี้แจงกรณีคุณตา - คุณยาย ติดลิฟต์สถานีรถไฟฟ้าบีทีเอสสนามกีฬาแห่งชาติ

บริษัท ระบบขนส่งมวลชนกรุงเทพ จำกัด (มหาชน) ผู้ให้บริการรถไฟฟ้าบีทีเอส รายงานถึงกรณีผู้โดยสารคุณตา และคุณยายติดลิฟต์ ของสถานีรถไฟฟ้าบีทีเอสสนามกีฬาแห่งชาติ (W1) ในช่วงเวลา 08.00 น. ของวันนี้ว่า จากการตรวจสอบหาสาเหตุเบื้องต้นพบว่า มาจากกระแสไฟฟ้าขัดข้องในช่วงเวลาดังกล่าว ทำให้ไม่มีกระแสไฟฟ้าไปจ่ายให้หม้อแปลงไฟฟ้า ส่งผลให้ลิฟต์หยุดทำงาน และเมื่อได้รับแจ้งเหตุ ทางเจ้าหน้าที่ของสถานีรถไฟฟ้าบีทีเอส ได้ดำเนินการเข้าซ่อมแซมในบริเวณหม้อแปลงไฟฟ้าและลิฟต์ที่ขัดข้องทันที พร้อมได้ประสานงานกับทางศูนย์เอราวัณ (สายด่วน 1669) เพื่อให้สามารถปฐมพยาบาล และช่วยเหลือคุณตา และคุณยายได้ทันท่วงที ซึ่งในระหว่างดำเนินการช่วยเหลือนั้น พบว่าคุณตา และคุณยาย ยังคงมีสติ แต่มีอาการอ่อนเพลีย ซึ่งเจ้าหน้าที่ทุกหน่วยงานได้เร่งดำเนินการให้ความช่วยเหลือทั้ง 2 ท่าน อย่างระมัดระวัง และรอบคอบมากที่สุด โดยหลังจากเจ้าหน้าที่ซ่อมแซมระบบที่ขัดข้อง จนกระแสไฟฟ้ากลับมาใช้งานได้ปกติ และช่วยเหลือคุณตา และคุณยาย ออกมาจากลิฟต์ได้แล้วนั้น จึงได้ทำการปฐมพยาบาลเบื้องต้น และทั้ง 2 ท่านประสงค์ที่จะเดินทางต่อทันที ทางเจ้าหน้าที่ของสถานีรถไฟฟ้าบีทีเอส จึงได้อำนวยความสะดวกให้กับทั้ง 2 ท่าน ในการเดินทางต่ออย่างปลอดภัย

บริษัทฯ กราบขออภัยคุณตา และคุณยาย ที่ได้รับผลกระทบจากเหตุการณ์ที่เกิดขี้น และไม่ได้รับความสะดวกในการเดินทางครั้งนี้ ซึ่งขณะนี้ระบบที่ขัดข้องทั้งหมดได้ถูกดำเนินการแก้ไขเรียบร้อยแล้ว 
และบริษัทฯ จะปรับปรุงระบบการให้บริการให้ดียิ่งขึ้น เพื่อให้เกิดความสะดวก"
596,2024,มกราคม,2024-01-22,7.21,26,1,1,N13,,C,BTS,1,"07.21 BTS เนื่องจากขบวนรถไฟฟ้าหมายเลข 26 ขัดข้องที่สถานีมหาวิทยาลัยเกษตรศาสตร์ ฝั่งมุ่งหน้าสถานีปลายทางคูคต, ขบวนรถไม่สามารถเคลื่อนที่ได้, ต้องนำขบวนรถหมายเลข 69 มาทำการช่วยเหลือ, ศูนย์ควบคุมรถไฟฟ้าปรับรูปแบบการเดินรถ โดยจัดรถไฟฟ้าให้บริการจากสถานีคูคต ถึงสถานีปลายทางเคหะฯ
08.19 BTS ขบวนรถที่ขัดข้องทำการแก้ไข และนำออกจากการให้บริการเรียบร้อย, การเดินรถในสายสุขุมวิทสามารถเดินรถได้ตามปกติ
ส่งผลให้เกิดความล่าช้าในสายสุขุมวิทเป็นเวลา 15 นาที"
597,2024,มกราคม,2024-01-27,12.09,EX03,4,1,A3,,C,AERA1,1,12:09 น. ขบวนรถ Express03 ขัดข้อง ที่สถานีบ้านทับช้างฝั่งขาเข้าเมือง ขนถ่ายผู้โดยสารออกจากขบวนรถ นำขบวนรถสำรองเข้าทำการต่อพ่วงเรียบร้อย ถอนออกจากการให้บริการ สามารถเดินรถได้ตามปกติ
598,2024,มกราคม,2024-01-28,18.16,City03,4,1,A7,,C,AERA1,1,"18:16 น. ขบวนรถ City03 ระบบขับเคลื่อนขัดข้อง ที่สถานีราชปรารภ ฝั่งขาเข้าเมือง ถอนออกจากการให้บริการที่สถานีพญาไท ยกเลิกเที่ยวให้บริการกระทบสถานีพญาไท-สถานีมักกะสัน ฝั่งขาออกเมือง
18:24 น. นำขบวนรถทดแทนให้บริการที่สถานีรามคำแหง ฝั่งขาออกเมือง เดินรถตามปกติ"
599,2024,มกราคม,2024-01-30,19.29,,10,1,PK05,,C,NBM,3,"19:29 น. ระบบSCADA ประตูกั้นชานชาลาขัดข้อง แสดงสถานะ (PSD Fault)  ทั้ง 2 ฝั่ง ที่สถานีกรมชลประทาน (PK05) ฝั่งมุ่งหน้าสถานีมีนบุรี ส่งผลให้ขบวนรถไม่สามารถเคลื่อนที่เข้าสถานีได้ 

- ปรับรูปแบบการเดินรถสำรองออกเป็น 3 รูปแบบดังนี้
สถานีศูนย์ราชการนนทบุรี (PK01) - สถานีสามัคคี  (PK04) ฝั่งมุ่งหน้าสถานีมีนบุรี (PK30), เดินรถแบบ Shuttle Service ใช้รถไฟฟ้า 1 ขบวน (Headway 16 นาที)
สถานีแยกปากเกร็ด(PK06) - สถานีโทรคมนาคมแห่งชาติ (PK13) ฝั่งมุ่งหน้าสถานีมีนบุรี (PK30), เดินรถแบบ Shuttle Service ใช้รถไฟฟ้า 1 ขบวน (Headway 36 นาที)
สถานี โทรคมนาคมแห่งชาติ (PK13) -สถานีมีนบุรี (PK30),เดินรถแบบ Pinch Loop ใช้รถไฟฟ้า 13 ขบวน (Headway 10 นาที)
โดยสถานีโทรคมนาคมแห่งชาติ (PK13) เป็นสถานีเปลี่ยนถ่ายผู้โดยสาร
สถานีที่ปิดให้บริการชั่วคราว คือ กรมชลประทาน(PK05)
20:30 น. ที่สถานีกรมชลประทานช่างทำการแก้ไขประตูกันชานชาลา สามารถกลับมาใช้งานได้ตามปกติทั้ง 2 ฝั่ง
- การเดินรถกลับสู่สภาวะปกติ"
600,2024,มกราคม,2024-01-30,20.34,City01,4,1,A5,,C,AERA1,1,20:34 น. ขบวนรถ City 01 ขัดข้อง ก่อนเข้าที่สถานีรามคำแหงฝั่งขาเข้าเมือง นำขบวนรถสำรองเข้าทำการต่อพ่วง ขนถ่ายผู้โดยสารออกจากขบวนรถ ถอนออกจากการให้บริการ ล่าช้า 20 นาที
601,2024,มกราคม,2024-01-31,16.54,,7,1,RN09,,C,SRTET,7,"16.54 น. อุปกรณ์นับเพลาล้อขัดข้อง ที่สถานีหลักหก ฝั่งขาออกเมือง

- ส่งผลให้ขบวนรถไฟทุกเที่ยวฝั่งขาออกเมืองล่าช้า 10 นาที
"
602,2024,มกราคม,2024-01-31,21.29,EX02,4,1, A1,,C,AERA1,1,"21:29 น. ขบวนรถ Express02 แหนบรับไฟฟ้าขัดข้อง ที่สถานีสุวรรณภูมิ ถอนออกจากการให้บริการที่สถานีสุวรรณภูมิ ยกเลิกเที่ยวให้บริการกระทบสถานีสุวรรณภูมิ-สถานีรามคำแหง ฝั่งขาเข้าเมือง.
21:46 น. นำขบวนรถทดแทนให้บริการที่สถานีมักกะสัน ฝั่งขาเข้าเมือง เดินรถตามปกติ"
603,2024,กุมภาพันธ์,2024-02-01,7.54,EX02,4,2,A5, A4,C,AERA1,1,7:54 น. ขบวนรถ EX02 (รถเสริม/ไม่มีผู้โดยสาร) ระบบขับเคลื่อนขัดข้อง ก่อนเข้าที่สถานีหัวหมาก ฝั่งขาออกนอกเมือง นำขบวนรถสำรองเข้าทำการต่อพ่วง รถไฟล่าช้าจากการให้บริการ  20 นาที
604,2024,กุมภาพันธ์,2024-02-01,18.12,City01,4,1,A5,,C,AERA1,1,18:12 น. ขบวนรถ CT01 ระบบขับเคลื่อนขัดข้อง ที่สถานีรามคำแหง ฝั่งขาเข้าเมือง ทำการขนถ่ายผู้โดยสารออกจากขบวนรถ และนำขบวนรถสำรองให้บริการแทนที่สถานีรามคำแหง เดินรถได้ปกติ
605,2024,กุมภาพันธ์,2024-02-09,16.44,,1,1,E12,,C,BTS,11,"16.44 BTS มีการกดปุ่มหยุดรถไฟฟ้าฉุกเฉินที่สถานีอุดมสุข, เนื่องจากมีผดส.ชายลื่นล้มตกลงไปในราง ฝั่งมุ่งหน้าสถานีปลายทางเคหะฯ นายสถานีทำการช่วยเหลือเรียบร้อย
16.48 ฺBTS นายสถานียืนยันขบวนรถสามารถเข้า-ออกสถานีได้, ศูนย์ควบคุมการเดินรถอนุมัติให้ขบวนรถทุกขบวน เคลื่อนที่เข้า-ออก สถานีด้วยความเร็วต่ำ
17.15 BTS การเดินรถในสายสุขุมวิท สามารถเดินรถได้ตามปกติ
ส่งผลให้เกิดความล่าช้าเป็นเวลา 18 นาที"
606,2024,กุมภาพันธ์,2024-02-09,20.54,EX01,4,1,A6,,C,AERA1,1,20:54 น. ขบวนรถ EX01 ระบบแบตเตอรี่ขัดข้อง ที่สถานีมักกะสันฝั่งขาเข้าเมือง ขนถ่ายผู้โดยสารออกจากขบวนรถ ถอนออกจากการให้บริการ นำขบวนรถไฟฟ้าให้บริการทดแทน ขบวนรถไฟทุกขบวนให้บริการตามปกติ
607,2024,กุมภาพันธ์,2024-02-10,5.35,รถซ่อมบำรุง MIV2,10,2,PK29,PK30,C,NBM,10,"5:35 น. รถซ่อมบำรุง (MIV2) เกิดเหตูขัดข้องขณะเคลื่อนที่กลับศูนย์ซ่อมมีนบุรี ไม่สามารถเคลื่อนที่ได้  จอดระหว่าง สถานีตลาดมีนบุรี ถึง สถานีมีนบุรี

ทำการให้บริการ รูปแบบการเดินรถสำรอง แบ่งออกเป็น 2 Loop ดังนี้
สถานีศูนย์ราชการนนทบุรี - สถานีวงแหวนรามอินทรา เดินรถแบบ Short Loop ใช้รถไฟฟ้า 9 ขบวน (Headway 10 นาที)

สถานีวงแหวนรามอินทรา  - สถานีมีนบุรี ฝั่งมุ่งหน้าสถานี มีนบุรี, เดินรถแบบ Shuttle Service ใช้รถไฟฟ้า 1 ขบวน (Headway 20 นาที)

- ประชาสัมพันธ์ให้ผู้โดยสารรับทราบ
3:59 น.ช่างดำเนินแก้ไขเรียบร้อยให้บริการเดินรถได้ตามปกติ"
608,2024,กุมภาพันธ์,2024-02-10,10.15,,3,2,BL11,BL12,C,BEM,6,"10.15 น. จุดสับราง (Turnout) หมายเลข T8182 แสดงสถานะขัดข้อง (Disturbed) รถไฟไม่สามารถผ่านได้ ทำการให้บริการโดยใช้แผนสำรอง

 - ฝั่งขาขึ้น (ปลายทางสถานีท่าพระ) สถานีหลักสอง ถึง สถานีท่าพระ  ให้บริการเดินรถแบบปกติ
 - ฝั่งขาล่อง (ปลายทางสถานีหลักสอง)  เดินรถแบบ Short loop 2 loop
   Loop ที่ 1 สถานีหลักสอง ถึง สถานีสวนจตุจักร
   Loop ที่ 2 สถานีบางพลัด ถึง สถานีท่าพระ
 - สถานีได้ประชาสัมพันธ์ให้ผู้โดยสารรับทราบ
10.54 น. จากเหตุการณ์จุดสับราง (Turnout) หมายเลข T8182 แสดงสถานะขัดข้อง (Disturbed) ช่างติดตั้งอุปกรณ์ล็อคตำแหน่งประแจสับราง (Manual Point Lock) แล้วเสร็จ 
 - ขบวนรถเคลื่อนที่ตรวจสอบบริเวณดัวกล่าว ผลเป็นปกติ
 - สามารถให้บริการเดินรถได้ตามปกติ"
609,2024,กุมภาพันธ์,2024-02-14,9.55,EX02,4,1,A5,,C,AERA1,3,9:55 น. ขบวนรถ EX02 ระบบประตูขัดข้อง ที่สถานีรามคำแหง ฝั่งขาเข้าเมือง ขนถ่ายผู้โดยสารออกจากขบวนรถ ถอนออกจากการให้บริการ นำขบวนรถไฟฟ้าให้บริการทดแทน  สามารถเดินรถได้ตามปกติ
610,2024,กุมภาพันธ์,2024-02-21,7,,6,1,G3,,C,BTS,1,"7.00 BTS (รถไฟฟ้าสายสีทอง) ขบวนรถขัดข้องที่จุดกลับรถสถานีปลายทางคลองสาน ไม่สามารถทำการแก้ไขได้ ศูนย์ควบคุมการเดินรถปรับรูปแบบการเดินรถ โดยจัดรถไฟฟ้าวิ่งให้บริการระหว่างสถานีกรุงธนบุรีถึงสถานีคลองสาน ซึ่งจะมีขบวนรถวิ่งให้บริการ 1 ขบวน
7.50 BTS (รถไฟฟ้าสายสีทอง) ขบวนรถที่ขัดข้องทำการแก้ไขเรียบร้อย การเดินรถในสายสีทองสามารถเดินรถได้ตามปกติ"
611,2024,กุมภาพันธ์,2024-02-22,9.37,,7,1,RN01,,C,SRTET,8,"สายธานีรัถยา
09.37 น. ระบบไฟฟ้าจ่ายให้อุปกรณ์อาณัติสัญญาณในอาคาร M & E ขัดข้อง ทำให้ไม่ทราบสถานะประแจในพื้นที่สถานีกลางกรุงเทพอภิวัฒน์และย่านเตรียมรถส่งผลกระทบให้ต้องยกเลิกเที่ยว
1048,1050,1052,1054,1056,1057,1058,1059,1061 จำนวน 9 เที่ยว
10.10น. เจ้าหน้าที่เข้าตรวจสอบและทำการแก้ไข
10.39น. เจ้าหน้าที่ แก้ไขเสร็จเรียบร้อย
11.00น. ขบวนรถทุกขบวนกลับมาให้บริการเดินรถในเส้นทางปกติ ตรงตามตารางเวลา"
612,2024,กุมภาพันธ์,2024-02-22,9.37,,8,1,RW01,,C,SRTET,8,"สายนครวิถี
09.37 น. ระบบไฟฟ้าจ่ายให้อุปกรณ์อาณัติสัญญาณในอาคาร M & E ขัดข้อง ทำให้ไม่ทราบสถานะประแจในพื้นที่สถานีกลางกรุงเทพอภิวัฒน์และย่านเตรียมรถส่งผลกระทบให้ต้องยกเลิกเที่ยว
2032,2033,2034,2035 จำนวน 4 เที่ยว และเที่ยว2038 ล่าช้า 12 นาที จํานวน 1 เที่ยว
10.10น. เจ้าหน้าที่เข้าตรวจสอบและทำการแก้ไข
10.39น. เจ้าหน้าที่แก้ไขเสร็จเรียบร้อย
11.00น. ขบวนรถทุกขบวนกลับมาให้บริการเดินรถในเส้นทางปกติตรงตามตารางเวลา"
613,2024,กุมภาพันธ์,2024-02-23,10.57,,1,1,N24,,A,BTS,11,"10.57 น. BTS เนื่องจากมีผู้โดยสารชายกระโดดจากชั้นชานชาลาลงชั้นพื้นถนนที่สถานีคูคต, ทำให้ผู้โดยสารได้รับบาดเจ็บ และเจ้าหน้าที่พยาบาลเข้าพื้นที่กำลังทำการช่วยเหลือ
11.42 น. BTS เจ้าหน้าที่พยาบาลเข้าทำการปฐมพยาบาล และกู้ชีพผู้โดยสารชายที่กระโดดจากชั้นชานชาลาลงชั้นพื้นถนนที่สถานีคูคต เบื้องต้นแจ้งผู้โดยสารเสียชีวิตเรียบร้อย, จากนั้นเจ้าหน้าที่มูลนิธิป่อเต็กตึ๊งนำร่างผู้โดยสารชายดังกล่าวออกจากพื้นที่นำส่งโรงพยาบาลภูมิพลอดุลยเดช"
614,2024,กุมภาพันธ์,2024-02-29,17.12,T07,7,1,RN01,,C,SRTET,1,"สายธานีรัถยา
17.12  น. ขบวนรถไฟT07/เที่ยว1119 ที่สถานีกรุงเทพอภิวัฒน์ ฝั่งขาออกเมือง เกิดระบบขับเคลื่อนขัดข้อง  ถอนขบวนรถออกจาการให้บริการ  
ส่งผลให้ขบวนรถไฟ
เที่ยว 1119 ล่าช้า 18 นาที 
เที่ยว 1121 ล่าช้า 10 นาที
เที่ยว 1123 ล่าช้า 11 นาที
18.20 น. ขบวนรถไฟให้บริการครบตรงตามตารางเวลาเดินรถ"
615,2024,กุมภาพันธ์,2024-02-29,21.52,T22,7,2,RN09,RN08,A,SRTET,10,"สายธานีรัถยา
21.52 T22 เที่ยว1162 เเจ้งคาดว่าชนผู้ไม่ได้รับอนุญาต เข้าพื้นที่ ระหว่างสถานีหลักหก-ดอนเมือง ฝั่งขาเข้าเมือง
ห้องศูนย์ควบคุมปรับแผนเดินรถสำรอง มีรถวิ่งบริการทุกสถานี
22.11 น. เจ้าหน้าที่ตรวจสอบพื้นที่เกิดเหตุ ยืนยันรถไฟฟ้าขบวน22 ชนคนเสียชีวิต ไม่สามารถระบุบเพศได้(คาดว่าเป็นผู้บุกรุก บริเวณดังกล่าวมีรั้วกั้นตลอดแนว)
01.05 น.  หน่วยแพทย์นำร่างผู้เสียชีวิตออกจากพื้นที่เกิดเหตุ
01.30 น. เคลียร์พื้นที่ เรียบร้อย เจ้าหน้าที่หน่วยงานภายนอกออกจากพื้นที่เกิดเหตุ"
616,2024,มีนาคม,2024-03-04,18.54,,8,2,RW05,RW06,C,SRTET,8,"สายนครวืถี
18.54 น. เกิดสัญญาณไฟ M01 ก่อนเข้า สถานีตลิ่งขันขัดข้อง ส่งผลให้ต้องยกเลิกเที่ยว จํานวน 12 เที่ยว
ฝั่งขาเข้าเมือง
-2088, 2090, 2096, 2102
ล่าช้า จำนวน 6 เที่ยว
ฝั่งขาเข้าเมือง
- เทียว 2092 ล่าช้า 5 นาที
- เที่ยว 2094 ล่าช้า 18 นาที
- เทียว 2098 ล่าช้า 6 นาที
- เทียว 2100 ล่าช้า 15 นาที
ฝั่งขาออกเมือง
-2089, 2091, 2093, 2095,2097, 2099, 2101, 2103
ฝั่งขาออกเมือง
- เทียว 2087 ล่าช้า 9 นาที
- เที่ยว 2105 ล่าช้า 11 นาที
22.20-ปิดบริการ ศูนย์ควบคุมการเดินรถใช้แผนเดินรถสำรองแบบไม่เต็มรูปแบบ
วิ่ง Bi-directionใช้เส้นทางเดียวเดินรถไป-กลับระหว่างสถานีบางบำหรุ-ตลิ่งขันฝั่งขาเข้าเมือง"
617,2024,มีนาคม,2024-03-05,13.36,City04,4,1,A3,,C,AERA1,8,13:36 น. ขบวนรถ City04 หน้าจอระบบแสดงผลของขบวนรถไฟขัดข้อง ที่สถานีบ้านทับช้าง ฝั่งขาออกนอกเมือง ขนถ่ายผู้โดยสารออกจากขบวนรถ ถอนออกจากการให้บริการ นำขบวนรถไฟฟ้าให้บริการทดแทน เดินรถได้ตามปกติ
618,2024,มีนาคม,2024-03-09,13.36,11,1,1,E6,,C,BTS,3,"13.36 BTS ขบวนรถไฟฟ้าหมายเลข 11 ระบบประตูขัดข้องที่สถานีทองหล่อ ฝั่งมุ่งหน้าสถานีปลายทางคูคต, ทำการแก้ไขและนำออกจากการให้บริการเรียบร้อย, การเดินรถในสายสุขุมวิทสามารถเดินรถได้ตามปกติ ส่งผลให้เกิดความล่าช้าเป็นเวลา 8 นาที"
